,heur,n_filmes,n_categorias,tempo_ex,n_assistidos,tempo_tela,media
0,aleat,5085,4,0.03445911395829171,8,24,3.0
0,aleat,5085,5,0.034203959978185594,11,27,2.45455
0,aleat,5085,6,0.035284387005958706,11,25,2.27273
0,aleat,5085,7,0.03363606199854985,7,24,3.42857
0,aleat,5085,8,0.03542759898118675,11,27,2.45455
0,aleat,5085,9,0.038179300958290696,11,28,2.54545
0,aleat,5085,10,0.03333947196369991,9,24,2.66667
0,aleat,5085,11,0.03706487099407241,9,28,3.11111
0,aleat,5085,12,0.037280120013747364,9,28,3.11111
0,aleat,5085,13,0.03524171200115234,9,25,2.77778
0,aleat,5085,14,0.037578622985165566,12,28,2.33333
0,aleat,5085,15,0.033603716001380235,11,25,2.27273
0,aleat,5085,16,0.03549894195748493,9,27,3.0
0,aleat,5085,17,0.032466045988257974,10,23,2.3
0,aleat,5085,18,0.036944609018974006,11,27,2.45455
0,aleat,5085,19,0.03419687499990687,13,26,2.0
0,aleat,5085,20,0.0333909880137071,10,24,2.4
0,aleat,5090,1,0.022213812975678593,1,2,2.0
0,aleat,5090,2,0.025374479009769857,2,6,3.0
0,aleat,5090,3,0.03518625401193276,7,21,3.0
0,aleat,5090,4,0.030867155990563333,8,19,2.375
0,aleat,5090,5,0.0354433519532904,11,26,2.36364
0,aleat,5090,6,0.0339761390350759,8,23,2.875
0,aleat,5090,7,0.03582322399597615,10,25,2.5
0,aleat,5090,8,0.03513540100539103,9,27,3.0
0,aleat,5090,9,0.03357655700528994,9,23,2.55556
0,aleat,5090,10,0.03332287899684161,8,23,2.875
0,aleat,5090,11,0.03459001600276679,14,27,1.92857
0,aleat,5090,12,0.03497234400128946,10,25,2.5
0,aleat,5090,13,0.03459791303612292,7,25,3.57143
0,aleat,5090,14,0.03626781597267836,10,26,2.6
0,aleat,5090,15,0.03320926503511146,8,24,3.0
0,aleat,5090,16,0.033577883965335786,8,24,3.0
0,aleat,5090,17,0.03178275702521205,9,24,2.66667
0,aleat,5090,18,0.035228107997681946,10,27,2.7
0,aleat,5090,19,0.03479109099134803,13,25,1.92308
0,aleat,5090,20,0.036505257012322545,9,27,3.0
0,aleat,5095,1,0.02129465399775654,1,1,1.0
0,aleat,5095,2,0.023810601036529988,2,5,2.5
0,aleat,5095,3,0.029828545986674726,6,19,3.16667
0,aleat,5095,4,0.03048162901541218,7,20,2.85714
0,aleat,5095,5,0.032329074980225414,9,23,2.55556
0,aleat,5095,6,0.03306865703780204,8,23,2.875
0,aleat,5095,7,0.03226345998700708,9,24,2.66667
0,aleat,5095,8,0.03207156801363453,9,23,2.55556
0,aleat,5095,9,0.0344556620111689,11,25,2.27273
0,aleat,5095,10,0.0339755589957349,9,26,2.88889
0,aleat,5095,11,0.033486956963315606,8,24,3.0
0,aleat,5095,12,0.033647850970737636,10,24,2.4
0,aleat,5095,13,0.033484373008832335,10,24,2.4
0,aleat,5095,14,0.03725947497878224,11,28,2.54545
0,aleat,5095,15,0.034596476005390286,8,24,3.0
0,aleat,5095,16,0.03593884501606226,10,26,2.6
0,aleat,5095,17,0.03463836101582274,11,26,2.36364
0,aleat,5095,18,0.04047651699511334,11,26,2.36364
0,aleat,5095,19,0.03250188397942111,10,22,2.2
0,aleat,5095,20,0.033679214015137404,8,25,3.125
0,aleat,5100,1,0.02149328897939995,1,1,1.0
0,aleat,5100,2,0.024030009983107448,3,5,1.66667
0,aleat,5100,3,0.030794408987276256,9,20,2.22222
0,aleat,5100,4,0.03586093499325216,9,27,3.0
0,aleat,5100,5,0.03419051202945411,11,26,2.36364
0,aleat,5100,6,0.03625428501982242,10,27,2.7
0,aleat,5100,7,0.033498465025331825,7,23,3.28571
0,aleat,5100,8,0.037378938985057175,12,29,2.41667
0,aleat,5100,9,0.03517215797910467,11,26,2.36364
0,aleat,5100,10,0.033483151986729354,8,24,3.0
0,aleat,5100,11,0.03709300101036206,10,28,2.8
0,aleat,5100,12,0.03566191397840157,11,27,2.45455
0,aleat,5100,13,0.0351273319683969,7,26,3.71429
0,aleat,5100,14,0.03311730094719678,10,24,2.4
0,aleat,5100,15,0.0343275599880144,9,25,2.77778
0,aleat,5100,16,0.03471532801631838,10,24,2.4
0,aleat,5100,17,0.03340015700086951,11,24,2.18182
0,aleat,5100,18,0.035976622020825744,10,26,2.6
0,aleat,5100,19,0.03493969899136573,12,27,2.25
0,aleat,5100,20,0.034504068025853485,8,24,3.0
0,aleat,5105,1,0.02108712401241064,1,1,1.0
0,aleat,5105,2,0.026921020995359868,4,10,2.5
0,aleat,5105,3,0.02551096398383379,5,11,2.2
0,aleat,5105,4,0.035609599959570915,9,26,2.88889
0,aleat,5105,5,0.03390268603106961,12,24,2.0
0,aleat,5105,6,0.032534867990761995,9,24,2.66667
0,aleat,5105,7,0.034843339992221445,10,26,2.6
0,aleat,5105,8,0.03570748900528997,9,27,3.0
0,aleat,5105,9,0.03138001897605136,10,20,2.0
0,aleat,5105,10,0.03185547300381586,10,23,2.3
0,aleat,5105,11,0.03142240399029106,10,22,2.2
0,aleat,5105,12,0.0334137809695676,10,25,2.5
0,aleat,5105,13,0.03192950302036479,8,22,2.75
0,aleat,5105,14,0.033300591981969774,9,24,2.66667
0,aleat,5105,15,0.036449317005462945,8,26,3.25
0,aleat,5105,16,0.03411463100928813,12,25,2.08333
0,aleat,5105,17,0.0348913130001165,11,25,2.27273
0,aleat,5105,18,0.033234340022318065,7,23,3.28571
0,aleat,5105,19,0.033599540998693556,11,24,2.18182
0,aleat,5105,20,0.03390941396355629,12,26,2.16667
0,aleat,5110,1,0.02175187401007861,1,2,2.0
0,aleat,5110,2,0.022891070984769613,2,4,2.0
0,aleat,5110,3,0.029024688992649317,6,16,2.66667
0,aleat,5110,4,0.03203798399772495,8,23,2.875
0,aleat,5110,5,0.034320778970140964,9,26,2.88889
0,aleat,5110,6,0.03531508496962488,10,26,2.6
0,aleat,5110,7,0.036123691010288894,7,26,3.71429
0,aleat,5110,8,0.03324089100351557,9,24,2.66667
0,aleat,5110,9,0.033410021977033466,8,24,3.0
0,aleat,5110,10,0.035000448988284916,12,28,2.33333
0,aleat,5110,11,0.03404096601298079,10,25,2.5
0,aleat,5110,12,0.03213937400141731,10,22,2.2
0,aleat,5110,13,0.03545663598924875,9,27,3.0
0,aleat,5110,14,0.03305433801142499,9,23,2.55556
0,aleat,5110,15,0.03333278599893674,10,23,2.3
0,aleat,5110,16,0.032963385980110615,10,23,2.3
0,aleat,5110,17,0.03472253598738462,9,26,2.88889
0,aleat,5110,18,0.0354681650060229,12,27,2.25
0,aleat,5110,19,0.03360350901493803,9,25,2.77778
0,aleat,5110,20,0.03694501501740888,9,26,2.88889
0,aleat,5115,1,0.0225768230156973,1,2,2.0
0,aleat,5115,2,0.024354474968276918,3,6,2.0
0,aleat,5115,3,0.030503383022733033,6,15,2.5
0,aleat,5115,4,0.033479931007605046,6,22,3.66667
0,aleat,5115,5,0.03399923903634772,9,24,2.66667
0,aleat,5115,6,0.03609300794778392,9,27,3.0
0,aleat,5115,7,0.03599887900054455,11,26,2.36364
0,aleat,5115,8,0.036761297029443085,8,26,3.25
0,aleat,5115,9,0.034028571972157806,9,23,2.55556
0,aleat,5115,10,0.03289127699099481,9,24,2.66667
0,aleat,5115,11,0.034948232001625,9,25,2.77778
0,aleat,5115,12,0.03317139099817723,12,24,2.0
0,aleat,5115,13,0.03397937095724046,10,25,2.5
0,aleat,5115,14,0.035122315981425345,9,26,2.88889
0,aleat,5115,15,0.03383648704038933,11,25,2.27273
0,aleat,5115,16,0.03615593002177775,11,28,2.54545
0,aleat,5115,17,0.03466777998255566,12,26,2.16667
0,aleat,5115,18,0.033518770011141896,8,25,3.125
0,aleat,5115,19,0.034271455951966345,9,25,2.77778
0,aleat,5115,20,0.0349007630138658,8,24,3.0
0,aleat,5120,1,0.02114023396279663,1,1,1.0
0,aleat,5120,2,0.02643529698252678,4,10,2.5
0,aleat,5120,3,0.03389586799312383,7,24,3.42857
0,aleat,5120,4,0.03725384100107476,10,27,2.7
0,aleat,5120,5,0.035930147976614535,10,28,2.8
0,aleat,5120,6,0.03289428795687854,11,24,2.18182
0,aleat,5120,7,0.03455963800661266,9,25,2.77778
0,aleat,5120,8,0.032454778032843024,10,23,2.3
0,aleat,5120,9,0.03545998904155567,10,26,2.6
0,aleat,5120,10,0.03337311203358695,10,25,2.5
0,aleat,5120,11,0.033566890051588416,9,25,2.77778
0,aleat,5120,12,0.03494181000860408,9,25,2.77778
0,aleat,5120,13,0.034809714008588344,11,25,2.27273
0,aleat,5120,14,0.033065844036173075,9,22,2.44444
0,aleat,5120,15,0.03613694600062445,11,27,2.45455
0,aleat,5120,16,0.03453959396574646,9,24,2.66667
0,aleat,5120,17,0.03358910500537604,11,24,2.18182
0,aleat,5120,18,0.033865878998767585,9,24,2.66667
0,aleat,5120,19,0.034457714995369315,13,23,1.76923
0,aleat,5120,20,0.03788199200062081,11,29,2.63636
0,aleat,5125,1,0.022517998004332185,1,2,2.0
0,aleat,5125,2,0.02643164194887504,3,10,3.33333
0,aleat,5125,3,0.028171910962555557,5,14,2.8
0,aleat,5125,4,0.03275987895904109,8,23,2.875
0,aleat,5125,5,0.034012204967439175,8,25,3.125
0,aleat,5125,6,0.033855034969747066,8,24,3.0
0,aleat,5125,7,0.03573951101861894,9,26,2.88889
0,aleat,5125,8,0.03418679896276444,10,26,2.6
0,aleat,5125,9,0.03512336499989033,12,27,2.25
0,aleat,5125,10,0.034004120039753616,9,25,2.77778
0,aleat,5125,11,0.0324316379847005,10,22,2.2
0,aleat,5125,12,0.03184882795903832,12,23,1.91667
0,aleat,5125,13,0.035169614013284445,12,25,2.08333
0,aleat,5125,14,0.03438296902459115,11,24,2.18182
0,aleat,5125,15,0.033369653043337166,11,24,2.18182
0,aleat,5125,16,0.033552067005075514,10,24,2.4
0,aleat,5125,17,0.03341182298026979,11,24,2.18182
0,aleat,5125,18,0.034772051963955164,10,25,2.5
0,aleat,5125,19,0.03567894495790824,10,26,2.6
0,aleat,5125,20,0.03303216799395159,7,24,3.42857
0,aleat,5130,1,0.021155395021196455,1,1,1.0
0,aleat,5130,2,0.024663220974616706,3,6,2.0
0,aleat,5130,3,0.031232118024490774,7,21,3.0
0,aleat,5130,4,0.030934192007407546,9,22,2.44444
0,aleat,5130,5,0.032535644015297294,10,23,2.3
0,aleat,5130,6,0.0368086650269106,10,27,2.7
0,aleat,5130,7,0.0334383980371058,9,24,2.66667
0,aleat,5130,8,0.03358270099852234,11,24,2.18182
0,aleat,5130,9,0.03175491699948907,10,21,2.1
0,aleat,5130,10,0.03336849104380235,9,23,2.55556
0,aleat,5130,11,0.03395688201999292,10,24,2.4
0,aleat,5130,12,0.036688357999082655,9,27,3.0
0,aleat,5130,13,0.03404366597533226,9,24,2.66667
0,aleat,5130,14,0.0350489069824107,10,26,2.6
0,aleat,5130,15,0.035802004975266755,9,27,3.0
0,aleat,5130,16,0.038070218986831605,9,26,2.88889
0,aleat,5130,17,0.03488709399243817,11,24,2.18182
0,aleat,5130,18,0.032209899043664336,9,23,2.55556
0,aleat,5130,19,0.034354737028479576,10,25,2.5
0,aleat,5130,20,0.032303600979503244,8,23,2.875
0,aleat,5135,1,0.021807831013575196,1,1,1.0
0,aleat,5135,2,0.025531570019666106,3,10,3.33333
0,aleat,5135,3,0.028819358034525067,5,17,3.4
0,aleat,5135,4,0.02741195203270763,5,15,3.0
0,aleat,5135,5,0.03242565901018679,10,22,2.2
0,aleat,5135,6,0.035319532034918666,10,26,2.6
0,aleat,5135,7,0.03427491703769192,10,25,2.5
0,aleat,5135,8,0.03465329803293571,12,25,2.08333
0,aleat,5135,9,0.034861680993344635,10,26,2.6
0,aleat,5135,10,0.033232168992981315,7,23,3.28571
0,aleat,5135,11,0.03534719202434644,9,26,2.88889
0,aleat,5135,12,0.03484407195355743,10,25,2.5
0,aleat,5135,13,0.04043076001107693,10,26,2.6
0,aleat,5135,14,0.0357359359622933,10,26,2.6
0,aleat,5135,15,0.0360089450259693,10,26,2.6
0,aleat,5135,16,0.035260924021713436,12,26,2.16667
0,aleat,5135,17,0.03238622099161148,10,23,2.3
0,aleat,5135,18,0.03650014800950885,11,26,2.36364
0,aleat,5135,19,0.03460034797899425,9,25,2.77778
0,aleat,5135,20,0.038283400994259864,9,27,3.0
0,aleat,5140,1,0.02195995900547132,1,2,2.0
0,aleat,5140,2,0.027678358019329607,4,12,3.0
0,aleat,5140,3,0.03079882398014888,5,14,2.8
0,aleat,5140,4,0.03316706302575767,9,23,2.55556
0,aleat,5140,5,0.03294408699730411,9,24,2.66667
0,aleat,5140,6,0.03566565102664754,8,26,3.25
0,aleat,5140,7,0.033185849024448544,12,24,2.0
0,aleat,5140,8,0.03309934900607914,8,23,2.875
0,aleat,5140,9,0.033029559010174125,11,25,2.27273
0,aleat,5140,10,0.033382727997377515,13,25,1.92308
0,aleat,5140,11,0.03498226898955181,8,25,3.125
0,aleat,5140,12,0.03158253105357289,8,22,2.75
0,aleat,5140,13,0.033039001980796456,10,23,2.3
0,aleat,5140,14,0.034824220987502486,13,24,1.84615
0,aleat,5140,15,0.03537059703376144,9,26,2.88889
0,aleat,5140,16,0.0338473980082199,12,25,2.08333
0,aleat,5140,17,0.03435644204728305,13,26,2.0
0,aleat,5140,18,0.03451398998731747,10,25,2.5
0,aleat,5140,19,0.033517998992465436,10,23,2.3
0,aleat,5140,20,0.031312558974605054,7,22,3.14286
0,aleat,5145,1,0.02223908295854926,1,2,2.0
0,aleat,5145,2,0.027174045972060412,3,10,3.33333
0,aleat,5145,3,0.030277996032964438,7,19,2.71429
0,aleat,5145,4,0.030950025015044957,7,20,2.85714
0,aleat,5145,5,0.03497748402878642,9,25,2.77778
0,aleat,5145,6,0.034695042995736,10,25,2.5
0,aleat,5145,7,0.036108747008256614,9,27,3.0
0,aleat,5145,8,0.034092791960574687,11,26,2.36364
0,aleat,5145,9,0.03629576403182,9,27,3.0
0,aleat,5145,10,0.03928432997781783,11,28,2.54545
0,aleat,5145,11,0.0351718119927682,11,26,2.36364
0,aleat,5145,12,0.03406959096901119,9,25,2.77778
0,aleat,5145,13,0.034766072989441454,11,26,2.36364
0,aleat,5145,14,0.032841682026628405,8,23,2.875
0,aleat,5145,15,0.033815535018220544,10,25,2.5
0,aleat,5145,16,0.031211292021907866,9,21,2.33333
0,aleat,5145,17,0.034811708028428257,11,26,2.36364
0,aleat,5145,18,0.03568506898591295,10,26,2.6
0,aleat,5145,19,0.033299505012109876,8,23,2.875
0,aleat,5145,20,0.03553991299122572,10,26,2.6
0,aleat,5150,1,0.023627963033504784,1,2,2.0
0,aleat,5150,2,0.029733263014350086,4,17,4.25
0,aleat,5150,3,0.030309283989481628,6,17,2.83333
0,aleat,5150,4,0.034181197988800704,10,24,2.4
0,aleat,5150,5,0.03694865800207481,8,26,3.25
0,aleat,5150,6,0.033038220019079745,8,23,2.875
0,aleat,5150,7,0.03570130403386429,11,25,2.27273
0,aleat,5150,8,0.03427881799871102,9,24,2.66667
0,aleat,5150,9,0.03883958701044321,8,29,3.625
0,aleat,5150,10,0.03357762499945238,9,24,2.66667
0,aleat,5150,11,0.038034706958569586,9,28,3.11111
0,aleat,5150,12,0.03400466201128438,9,23,2.55556
0,aleat,5150,13,0.03548150899587199,11,25,2.27273
0,aleat,5150,14,0.03552808699896559,9,26,2.88889
0,aleat,5150,15,0.0370538990246132,11,26,2.36364
0,aleat,5150,16,0.03413370001362637,8,25,3.125
0,aleat,5150,17,0.037417609011754394,9,27,3.0
0,aleat,5150,18,0.03309368604095653,11,23,2.09091
0,aleat,5150,19,0.034690626023802906,7,25,3.57143
0,aleat,5150,20,0.034704270015936345,13,25,1.92308
0,aleat,5155,1,0.021780058974400163,1,1,1.0
0,aleat,5155,2,0.024646226956974715,3,8,2.66667
0,aleat,5155,3,0.02862243796698749,4,14,3.5
0,aleat,5155,4,0.03309744200669229,8,23,2.875
0,aleat,5155,5,0.03476033901097253,8,24,3.0
0,aleat,5155,6,0.0367327889543958,10,28,2.8
0,aleat,5155,7,0.03330594301223755,10,24,2.4
0,aleat,5155,8,0.035703903005924076,10,24,2.4
0,aleat,5155,9,0.03559953504009172,10,27,2.7
0,aleat,5155,10,0.03500862600049004,11,26,2.36364
0,aleat,5155,11,0.03514210804132745,11,26,2.36364
0,aleat,5155,12,0.0326665670145303,8,23,2.875
0,aleat,5155,13,0.033570646948646754,8,24,3.0
0,aleat,5155,14,0.03379549703095108,12,23,1.91667
0,aleat,5155,15,0.03700613899854943,9,27,3.0
0,aleat,5155,16,0.03384960599942133,10,24,2.4
0,aleat,5155,17,0.0369104589917697,9,26,2.88889
0,aleat,5155,18,0.038824374962132424,8,26,3.25
0,aleat,5155,19,0.03745766100473702,11,26,2.36364
0,aleat,5155,20,0.03473168599884957,6,24,4.0
0,aleat,5160,1,0.02122551796492189,1,1,1.0
0,aleat,5160,2,0.028296409000176936,3,11,3.66667
0,aleat,5160,3,0.02953399601392448,6,15,2.5
0,aleat,5160,4,0.03215761901810765,9,23,2.55556
0,aleat,5160,5,0.033646752999629825,10,23,2.3
0,aleat,5160,6,0.0337758120149374,11,24,2.18182
0,aleat,5160,7,0.031981669017113745,8,22,2.75
0,aleat,5160,8,0.03340421902248636,12,24,2.0
0,aleat,5160,9,0.03425263299141079,12,26,2.16667
0,aleat,5160,10,0.033571643056347966,9,24,2.66667
0,aleat,5160,11,0.03607764298794791,9,24,2.66667
0,aleat,5160,12,0.036368742992635816,8,25,3.125
0,aleat,5160,13,0.036177785019390285,11,27,2.45455
0,aleat,5160,14,0.03799394000088796,10,26,2.6
0,aleat,5160,15,0.034763838979415596,10,25,2.5
0,aleat,5160,16,0.038820501998998225,12,28,2.33333
0,aleat,5160,17,0.035010567982681096,11,25,2.27273
0,aleat,5160,18,0.0340910010272637,10,25,2.5
0,aleat,5160,19,0.0357539159595035,9,26,2.88889
0,aleat,5160,20,0.03365870600100607,8,24,3.0
0,aleat,5165,1,0.02214523300062865,1,2,2.0
0,aleat,5165,2,0.02721951698185876,4,11,2.75
0,aleat,5165,3,0.027734438015613705,5,15,3.0
0,aleat,5165,4,0.031607996963430196,7,21,3.0
0,aleat,5165,5,0.03156823298195377,6,21,3.5
0,aleat,5165,6,0.034933616989292204,8,25,3.125
0,aleat,5165,7,0.034763837000355124,10,26,2.6
0,aleat,5165,8,0.033786877000238746,13,24,1.84615
0,aleat,5165,9,0.03445364604704082,10,26,2.6
0,aleat,5165,10,0.03565705398796126,9,26,2.88889
0,aleat,5165,11,0.0346294540213421,9,25,2.77778
0,aleat,5165,12,0.03775118599878624,10,28,2.8
0,aleat,5165,13,0.03536259901011363,9,26,2.88889
0,aleat,5165,14,0.03466864803340286,8,24,3.0
0,aleat,5165,15,0.03330147499218583,8,24,3.0
0,aleat,5165,16,0.03342869598418474,8,23,2.875
0,aleat,5165,17,0.03471328900195658,8,26,3.25
0,aleat,5165,18,0.03437734203180298,7,25,3.57143
0,aleat,5165,19,0.03572909999638796,11,26,2.36364
0,aleat,5165,20,0.0355661420035176,9,25,2.77778
0,aleat,5170,1,0.021691925008781254,1,1,1.0
0,aleat,5170,2,0.02791538496967405,4,12,3.0
0,aleat,5170,3,0.03216835198691115,5,19,3.8
0,aleat,5170,4,0.032829135947395116,8,23,2.875
0,aleat,5170,5,0.03568765299860388,9,26,2.88889
0,aleat,5170,6,0.03700580098666251,10,27,2.7
0,aleat,5170,7,0.034528520016465336,10,24,2.4
0,aleat,5170,8,0.033590056002140045,9,24,2.66667
0,aleat,5170,9,0.032007122004870325,9,22,2.44444
0,aleat,5170,10,0.0341243389993906,9,24,2.66667
0,aleat,5170,11,0.03413868497591466,9,25,2.77778
0,aleat,5170,12,0.033684702997561544,10,23,2.3
0,aleat,5170,13,0.035401276021730155,9,26,2.88889
0,aleat,5170,14,0.03181224799482152,11,23,2.09091
0,aleat,5170,15,0.03572412300854921,11,26,2.36364
0,aleat,5170,16,0.033473106974270195,10,24,2.4
0,aleat,5170,17,0.03457760700257495,10,25,2.5
0,aleat,5170,18,0.035318382026162,9,25,2.77778
0,aleat,5170,19,0.035639278998132795,9,26,2.88889
0,aleat,5170,20,0.040202406991738826,10,30,3.0
0,aleat,5175,1,0.02257582504535094,1,2,2.0
0,aleat,5175,2,0.02235448599094525,2,2,1.0
0,aleat,5175,3,0.028146719036158174,5,14,2.8
0,aleat,5175,4,0.03169218997936696,9,21,2.33333
0,aleat,5175,5,0.034348563000094146,9,26,2.88889
0,aleat,5175,6,0.033756490040104836,10,25,2.5
0,aleat,5175,7,0.032145225966814905,11,23,2.09091
0,aleat,5175,8,0.03418987902114168,12,25,2.08333
0,aleat,5175,9,0.03296133503317833,11,24,2.18182
0,aleat,5175,10,0.03519866900751367,9,25,2.77778
0,aleat,5175,11,0.03431555401766673,10,25,2.5
0,aleat,5175,12,0.03543650300707668,9,25,2.77778
0,aleat,5175,13,0.035949296958278865,9,26,2.88889
0,aleat,5175,14,0.037597351998556405,11,27,2.45455
0,aleat,5175,15,0.031899334979243577,11,23,2.09091
0,aleat,5175,16,0.03650250402279198,11,26,2.36364
0,aleat,5175,17,0.0361159709864296,13,26,2.0
0,aleat,5175,18,0.0338816549628973,10,24,2.4
0,aleat,5175,19,0.036081614962313324,9,25,2.77778
0,aleat,5175,20,0.0331117520108819,11,24,2.18182
0,aleat,5180,1,0.022377247049007565,1,2,2.0
0,aleat,5180,2,0.03017978504067287,4,10,2.5
0,aleat,5180,3,0.03162754303775728,6,20,3.33333
0,aleat,5180,4,0.033798253047280014,8,24,3.0
0,aleat,5180,5,0.034832037054002285,9,24,2.66667
0,aleat,5180,6,0.03692687803413719,8,26,3.25
0,aleat,5180,7,0.034513046965003014,9,25,2.77778
0,aleat,5180,8,0.03403137397253886,10,25,2.5
0,aleat,5180,9,0.03501689597032964,8,27,3.375
0,aleat,5180,10,0.033756762044504285,9,24,2.66667
0,aleat,5180,11,0.03738968598190695,10,28,2.8
0,aleat,5180,12,0.03333086898783222,8,24,3.0
0,aleat,5180,13,0.03489015297964215,13,26,2.0
0,aleat,5180,14,0.03464413795154542,10,25,2.5
0,aleat,5180,15,0.035200562968384475,9,24,2.66667
0,aleat,5180,16,0.03521374595584348,10,26,2.6
0,aleat,5180,17,0.033247576968278736,8,24,3.0
0,aleat,5180,18,0.032529495016206056,9,23,2.55556
0,aleat,5180,19,0.03189684503013268,9,23,2.55556
0,aleat,5180,20,0.03283105499576777,12,24,2.0
0,aleat,5185,1,0.02260072296485305,1,2,2.0
0,aleat,5185,2,0.02632297098170966,3,9,3.0
0,aleat,5185,3,0.0299179470166564,7,17,2.42857
0,aleat,5185,4,0.030136728018987924,6,18,3.0
0,aleat,5185,5,0.034944805956911296,10,26,2.6
0,aleat,5185,6,0.035378069966100156,10,24,2.4
0,aleat,5185,7,0.0369775440194644,11,27,2.45455
0,aleat,5185,8,0.035748941998463124,7,25,3.57143
0,aleat,5185,9,0.035404947004280984,8,25,3.125
0,aleat,5185,10,0.03686120896600187,11,28,2.54545
0,aleat,5185,11,0.03287997504230589,9,23,2.55556
0,aleat,5185,12,0.035065107978880405,8,25,3.125
0,aleat,5185,13,0.03592744196066633,9,26,2.88889
0,aleat,5185,14,0.03604628401808441,10,27,2.7
0,aleat,5185,15,0.035168538975995034,10,26,2.6
0,aleat,5185,16,0.03669838700443506,9,27,3.0
0,aleat,5185,17,0.03332773002330214,11,22,2.0
0,aleat,5185,18,0.03396734897978604,11,25,2.27273
0,aleat,5185,19,0.03391570696840063,10,24,2.4
0,aleat,5185,20,0.03550199797609821,9,24,2.66667
0,aleat,5190,1,0.023871019016951323,1,1,1.0
0,aleat,5190,2,0.02520820399513468,3,6,2.0
0,aleat,5190,3,0.02998581901192665,5,16,3.2
0,aleat,5190,4,0.03325728396885097,9,23,2.55556
0,aleat,5190,5,0.034152059990447015,10,25,2.5
0,aleat,5190,6,0.03282343497266993,11,23,2.09091
0,aleat,5190,7,0.03258916595950723,7,23,3.28571
0,aleat,5190,8,0.03706553502706811,9,27,3.0
0,aleat,5190,9,0.03683882998302579,8,27,3.375
0,aleat,5190,10,0.038283128989860415,11,27,2.45455
0,aleat,5190,11,0.033273063017986715,10,24,2.4
0,aleat,5190,12,0.03421492897905409,9,25,2.77778
0,aleat,5190,13,0.03232912300154567,11,22,2.0
0,aleat,5190,14,0.033744154032319784,10,24,2.4
0,aleat,5190,15,0.03593870694749057,13,26,2.0
0,aleat,5190,16,0.035139372979756445,13,25,1.92308
0,aleat,5190,17,0.034187110024504364,9,24,2.66667
0,aleat,5190,18,0.03775207401486114,11,26,2.36364
0,aleat,5190,19,0.035647383017931134,8,26,3.25
0,aleat,5190,20,0.03542381199076772,12,27,2.25
0,aleat,5195,1,0.021486737998202443,1,1,1.0
0,aleat,5195,2,0.02435294503811747,3,5,1.66667
0,aleat,5195,3,0.027660552004817873,6,14,2.33333
0,aleat,5195,4,0.03289579402189702,11,22,2.0
0,aleat,5195,5,0.0375425549573265,10,28,2.8
0,aleat,5195,6,0.03592125099385157,9,25,2.77778
0,aleat,5195,7,0.03421328298281878,11,25,2.27273
0,aleat,5195,8,0.03261420800117776,11,23,2.09091
0,aleat,5195,9,0.035750943003222346,9,27,3.0
0,aleat,5195,10,0.03360673098359257,12,24,2.0
0,aleat,5195,11,0.03683160204673186,12,27,2.25
0,aleat,5195,12,0.03313669399358332,9,24,2.66667
0,aleat,5195,13,0.037909013975877315,9,27,3.0
0,aleat,5195,14,0.03617520700208843,11,27,2.45455
0,aleat,5195,15,0.03523009503260255,8,25,3.125
0,aleat,5195,16,0.03389272000640631,8,24,3.0
0,aleat,5195,17,0.035964412963949144,9,25,2.77778
0,aleat,5195,18,0.03405620501143858,8,24,3.0
0,aleat,5195,19,0.03633086598711088,12,27,2.25
0,aleat,5195,20,0.03525699203601107,10,26,2.6
0,aleat,5200,1,0.02164616499794647,1,1,1.0
0,aleat,5200,2,0.02426451403880492,2,4,2.0
0,aleat,5200,3,0.026498885999899358,5,12,2.4
0,aleat,5200,4,0.0374624960240908,8,27,3.375
0,aleat,5200,5,0.03775136900367215,10,27,2.7
0,aleat,5200,6,0.03367711597820744,8,24,3.0
